1929	7th Heaven	Sorrell and Son
1929	7th Heaven	The Crowd
1929	7th Heaven	The Jazz Singer
1929	7th Heaven	Glorious Betsy
1929	Engineering Effects	Wings
1929	Engineering Effects	
1929	Engineering Effects	
1929	Outstanding Picture	Wings
1929	Outstanding Picture	The Racket
1929	Writing (Original Story)	Underworld
1929	Writing (Original Story)	The Last Command
1929	Actress	Janet Gaynor
1929	Actress	Janet Gaynor
1929	Actress	Janet Gaynor
1929	Actress	Louise Dresser
1929	Actress	Gloria Swanson
1929	Cinematography	Sunrise
1929	Cinematography	Sunrise
1929	Cinematography	The Devil Dancer
1929	Cinematography	The Magic Flame
1929	Cinematography	Sadie Thompson
1929	Special Award	The Circus
1929	Special Award	The Jazz Singer
1929	Writing (Title Writing)	
1929	Writing (Title Writing)	The Private Life of Helen of Troy
1929	Writing (Title Writing)	
1929	Unique and Artistic Picture	Sunrise
1929	Unique and Artistic Picture	The Crowd
1929	Unique and Artistic Picture	Chang
1929	Directing (Comedy Picture)	Two Arabian Knights
1929	Directing (Comedy Picture)	Speedy
1929	Actor	Emil Jannings
1929	Actor	Emil Jannings
1929	Actor	Richard Barthelmess
1929	Actor	Richard Barthelmess
1929	Art Direction	The Dove
1929	Art Direction	Tempest
1929	Art Direction	Sunrise
1930	Outstanding Picture	The Broadway Melody
1930	Outstanding Picture	Alibi
1930	Outstanding Picture	In Old Arizona
1930	Outstanding Picture	Hollywood Revue
1930	Outstanding Picture	The Patriot
1930	Directing	The Divine Lady
1930	Directing	Madame X
1930	Directing	The Broadway Melody
1930	Directing	In Old Arizona
1930	Directing	Drag
1930	Directing	Weary River
1930	Directing	The Patriot
1930	Actress	Mary Pickford
1930	Actress	Ruth Chatterton
1930	Actress	Betty Compson
1930	Actress	Jeanne Eagels
1930	Actress	Corinne Griffith
1930	Actress	Bessie Love
1930	Writing	The Patriot
1930	Writing	The Valiant
1930	Writing	In Old Arizona
1930	Writing	The Leatherneck
1930	Writing	Sal of Singapore
1930	Writing	Skyscraper
1930	Writing	The Cop
1930	Writing	The Last of Mrs. Cheyney
1930	Writing	Our Dancing Daughters
1930	Writing	Wonder of Women
1930	Writing	A Woman of Affairs
1930	Cinematography	White Shadows in the South Seas
1930	Cinematography	Our Dancing Daughters
1930	Cinematography	In Old Arizona
1930	Cinematography	Four Devils
1930	Cinematography	Street Angel
1930	Cinematography	The Divine Lady
1930	Actor	Warner Baxter
1930	Actor	George Bancroft
1930	Actor	Chester Morris
1930	Actor	Paul Muni
1930	Actor	Lewis Stone
1930	Art Direction	The Bridge of San Luis Rey
1930	Art Direction	Alibi
1930	Art Direction	The Awakening
1930	Art Direction	Street Angel
1930	Art Direction	The Patriot
1930	Art Direction	Dynamite
1931	Outstanding Production	All Quiet on the Western Front
1931	Outstanding Production	The Big House
1931	Outstanding Production	Disraeli
1931	Outstanding Production	The Divorcee
1931	Outstanding Production	The Love Parade
1931	Directing	All Quiet on the Western Front
1931	Directing	Anna Christie
1931	Directing	Romance
1931	Directing	The Divorcee
1931	Directing	The Love Parade
1931	Directing	Hallelujah
1931	Actress	Norma Shearer
1931	Actress	Nancy Carroll
1931	Actress	Ruth Chatterton
1931	Actress	Greta Garbo
1931	Actress	Greta Garbo
1931	Actress	Norma Shearer
1931	Actress	Gloria Swanson
1931	Writing	The Big House
1931	Writing	All Quiet on the Western Front
1931	Writing	Disraeli
1931	Writing	The Divorcee
1931	Writing	Street of Chance
1931	Cinematography	With Byrd at the South Pole
1931	Cinematography	All Quiet on the Western Front
1931	Cinematography	Anna Christie
1931	Cinematography	Hell's Angels
1931	Cinematography	The Love Parade
1931	Sound Recording	The Big House
1931	Sound Recording	The Case of Sergeant Grischa
1931	Sound Recording	The Love Parade
1931	Sound Recording	Raffles
1931	Sound Recording	Song of the Flame
1931	Actor	George Arliss
1931	Actor	Maurice Chevalier
1931	Actor	Ronald Colman
1931	Actor	Ronald Colman
1931	Actor	Lawrence Tibbett
1931	Actor	George Arliss
1931	Actor	Wallace Beery
1931	Actor	Maurice Chevalier
1931	Art Direction	King of Jazz
1931	Art Direction	Bulldog Drummond
1931	Art Direction	The Love Parade
1931	Art Direction	Sally
1931	Art Direction	The Vagabond King
1932	Writing (Adaptation)	Cimarron
1932	Writing (Adaptation)	The Criminal Code
1932	Writing (Adaptation)	Holiday
1932	Writing (Adaptation)	Little Caesar
1932	Writing (Adaptation)	Skippy
1932	Outstanding Production	Cimarron
1932	Outstanding Production	East Lynne
1932	Outstanding Production	The Front Page
1932	Outstanding Production	Skippy
1932	Outstanding Production	Trader Horn
1932	Writing (Original Story)	The Dawn Patrol
1932	Writing (Original Story)	The Doorway to Hell
1932	Writing (Original Story)	Laughter
1932	Writing (Original Story)	The Public Enemy
1932	Writing (Original Story)	Smart Money
1932	Directing	Skippy
1932	Directing	Cimarron
1932	Directing	A Free Soul
1932	Directing	The Front Page
1932	Directing	Morocco
1932	Actress	Marie Dressler
1932	Actress	Marlene Dietrich
1932	Actress	Irene Dunne
1932	Actress	Ann Harding
1932	Actress	Norma Shearer
1932	Cinematography	Tabu
1932	Cinematography	Svengali
1932	Cinematography	Cimarron
1932	Cinematography	Morocco
1932	Cinematography	The Right to Love
1932	Sound Recording	
1932	Sound Recording	
1932	Sound Recording	
1932	Sound Recording	
1932	Actor	Lionel Barrymore
1932	Actor	Richard Dix
1932	Actor	Fredric March
1932	Actor	Adolphe Menjou
1932	Actor	Jackie Cooper
1932	Art Direction	Cimarron
1932	Art Direction	Just Imagine
1932	Art Direction	Morocco
1932	Art Direction	Svengali
1932	Art Direction	Whoopee!
1933	Writing (Adaptation)	Bad Girl
1933	Writing (Adaptation)	Dr. Jekyll and Mr. Hyde
1933	Writing (Adaptation)	Arrowsmith
1933	Short Subject (Novelty)	Wrestling Swordfish
1933	Short Subject (Novelty)	Screen Souvenirs
1933	Short Subject (Novelty)	Swing High
1933	Outstanding Production	Grand Hotel
1933	Outstanding Production	The Smiling Lieutenant
1933	Outstanding Production	Arrowsmith
1933	Outstanding Production	Bad Girl
1933	Outstanding Production	The Champ
1933	Outstanding Production	Five Star Final
1933	Outstanding Production	One Hour with You
1933	Outstanding Production	Shanghai Express
1933	Short Subject (Comedy)	The Music Box
1933	Short Subject (Comedy)	The Loud Mouth
1933	Short Subject (Comedy)	Scratch-As-Catch-Can
1933	Writing (Original Story)	The Champ
1933	Writing (Original Story)	Lady and Gent
1933	Writing (Original Story)	The Star Witness
1933	Writing (Original Story)	What Price Hollywood?
1933	Directing	Bad Girl
1933	Directing	The Champ
1933	Directing	Shanghai Express
1933	Actress	Helen Hayes
1933	Actress	Marie Dressler
1933	Actress	Lynn Fontanne
1933	Cinematography	Shanghai Express
1933	Cinematography	Arrowsmith
1933	Cinematography	Dr. Jekyll and Mr. Hyde
1933	Sound Recording	
1933	Sound Recording	
1933	Sound Recording	
1933	Sound Recording	
1933	Actor	Wallace Beery
1933	Actor	Fredric March
1933	Actor	Alfred Lunt
1933	Short Subject (Cartoon)	Flowers and Trees
1933	Short Subject (Cartoon)	It's Got Me Again
1933	Short Subject (Cartoon)	Mickey's Orphans
1933	Art Direction	Transatlantic
1933	Art Direction	
1933	Art Direction	Arrowsmith
1934	Writing (Adaptation)	Little Women
1934	Writing (Adaptation)	Lady for a Day
1934	Writing (Adaptation)	State Fair
1934	Short Subject (Novelty)	Krakatoa
1934	Short Subject (Novelty)	Menu
1934	Short Subject (Novelty)	The Sea
1934	Outstanding Production	Cavalcade
1934	Outstanding Production	A Farewell to Arms
1934	42nd Street	I Am a Fugitive from a Chain Gang
1934	42nd Street	Lady for a Day
1934	42nd Street	Little Women
1934	42nd Street	The Private Life of Henry VIII
1934	42nd Street	She Done Him Wrong
1934	42nd Street	Smilin' Through
1934	42nd Street	State Fair
1934	42nd Street	Gold Diggers of 1933
1934	42nd Street	I Am a Fugitive from a Chain Gang
1934	Short Subject (Comedy)	So This Is Harris
1934	Short Subject (Comedy)	Mister Mugg
1934	Short Subject (Comedy)	A Preferred List
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Assistant Director	
1934	Writing (Original Story)	One Way Passage
1934	Writing (Original Story)	The Prizefighter and the Lady
1934	Writing (Original Story)	Rasputin and the Empress
1934	Directing	Cavalcade
1934	Directing	Lady for a Day
1934	Directing	Little Women
1934	Actress	Katharine Hepburn
1934	Actress	May Robson
1934	Actress	Diana Wynyard
1934	Cinematography	A Farewell to Arms
1934	Cinematography	Reunion in Vienna
1934	Cinematography	The Sign of the Cross
1934	Sound Recording	A Farewell to Arms
1934	Actor	Charles Laughton
1934	Actor	Leslie Howard
1934	Actor	Paul Muni
1934	Short Subject (Cartoon)	The Three Little Pigs
1934	Short Subject (Cartoon)	Building a Building
1934	Short Subject (Cartoon)	The Merry Old Soul
1934	Art Direction	Cavalcade
1934	Art Direction	A Farewell to Arms
1934	Art Direction	When Ladies Meet
1935	Writing (Adaptation)	It Happened One Night
1935	Writing (Adaptation)	The Thin Man
1935	Writing (Adaptation)	Viva Villa!
1935	Short Subject (Novelty)	City of Wax
1935	Short Subject (Novelty)	Bosom Friends
1935	Short Subject (Novelty)	Strikes and Spares
1935	Film Editing	Eskimo
1935	Film Editing	Cleopatra
1935	Film Editing	One Night of Love
1935	Outstanding Production	It Happened One Night
1935	Outstanding Production	The House of Rothschild
1935	Outstanding Production	Imitation of Life
1935	Outstanding Production	One Night of Love
1935	Outstanding Production	The Thin Man
1935	Outstanding Production	Viva Villa!
1935	Outstanding Production	The White Parade
1935	Outstanding Production	The Barretts of Wimpole Street
1935	Outstanding Production	Cleopatra
1935	Outstanding Production	Flirtation Walk
1935	Outstanding Production	The Gay Divorcee
1935	Outstanding Production	Here Comes the Navy
1935	Short Subject (Comedy)	La Cucaracha
1935	Short Subject (Comedy)	Men in Black
1935	Short Subject (Comedy)	What, No Men!
1935	Assistant Director	Viva Villa!
1935	Assistant Director	Cleopatra
1935	Assistant Director	Imitation of Life
1935	Writing (Original Story)	Manhattan Melodrama
1935	Writing (Original Story)	Hide-Out
1935	Writing (Original Story)	The Richest Girl in the World
1935	Directing	It Happened One Night
1935	Directing	One Night of Love
1935	Directing	The Thin Man
1935	Actress	Claudette Colbert
1935	Actress	Bette Davis
1935	Actress	Grace Moore
1935	Actress	Norma Shearer
1935	Music (Song)	The Gay Divorcee
1935	Music (Song)	Flying Down to Rio
1935	Music (Song)	She Loves Me Not
1935	Cinematography	Cleopatra
1935	Cinematography	The Affairs of Cellini
1935	Cinematography	Operator 13
1935	Sound Recording	One Night of Love
1935	Sound Recording	The Affairs of Cellini
1935	Sound Recording	Cleopatra
1935	Sound Recording	Flirtation Walk
1935	Sound Recording	The Gay Divorcee
1935	Sound Recording	Imitation of Life
1935	Sound Recording	Viva Villa!
1935	Sound Recording	The White Parade
1935	Actor	Clark Gable
1935	Actor	Frank Morgan
1935	Actor	William Powell
1935	Music (Scoring)	One Night of Love
1935	Music (Scoring)	The Gay Divorcee
1935	Music (Scoring)	The Lost Patrol
1935	Short Subject (Cartoon)	The Tortoise and the Hare
1935	Short Subject (Cartoon)	Holiday Land
1935	Short Subject (Cartoon)	Jolly Little Elves
1935	Art Direction	The Merry Widow
1935	Art Direction	The Affairs of Cellini
1935	Art Direction	The Gay Divorcee
1936	Short Subject (Novelty)	Wings over Mt. Everest
1936	Short Subject (Novelty)	Audioscopiks
1936	Short Subject (Novelty)	Camera Thrills
1936	Film Editing	A Midsummer Night's Dream
1936	Film Editing	David Copperfield
1936	Film Editing	The Informer
1936	Film Editing	Les Miserables
1936	Film Editing	The Lives of a Bengal Lancer
1936	Film Editing	Mutiny on the Bounty
1936	Outstanding Production	Mutiny on the Bounty
1936	Outstanding Production	Naughty Marietta
1936	Outstanding Production	Ruggles of Red Gap
1936	Outstanding Production	Top Hat
1936	Outstanding Production	Alice Adams
1936	Outstanding Production	Broadway Melody of 1936
1936	Outstanding Production	Captain Blood
1936	Outstanding Production	David Copperfield
1936	Outstanding Production	The Informer
1936	Outstanding Production	Les Miserables
1936	Outstanding Production	The Lives of a Bengal Lancer
1936	Outstanding Production	A Midsummer Night's Dream
1936	Short Subject (Comedy)	How to Sleep
1936	Short Subject (Comedy)	Oh, My Nerves
1936	Short Subject (Comedy)	Tit for Tat
1936	Dance Direction	Broadway Melody of 1936
1936	Dance Direction	Folies Bergere
1936	Dance Direction	King of Burlesque
1936	Dance Direction	Top Hat
1936	Dance Direction	Top Hat
1936	Dance Direction	Big Broadcast of 1936
1936	Dance Direction	All the King's Horses
1936	Dance Direction	She
1936	Dance Direction	Gold Diggers of 1935
1936	Dance Direction	Gold Diggers of 1935
1936	Dance Direction	Go into Your Dance
1936	Dance Direction	Broadway Hostess
1936	Dance Direction	King of Burlesque
1936	Assistant Director	The Lives of a Bengal Lancer
1936	Assistant Director	David Copperfield
1936	Assistant Director	Les Miserables
1936	Assistant Director	A Midsummer Night's Dream
1936	Writing (Original Story)	The Scoundrel
1936	Writing (Original Story)	Broadway Melody of 1936
1936	Writing (Original Story)	G-Men
1936	Writing (Original Story)	The Gay Deception
1936	Directing	The Informer
1936	Directing	Captain Blood
1936	Directing	The Lives of a Bengal Lancer
1936	Directing	Mutiny on the Bounty
1936	Actress	Bette Davis
1936	Actress	Elisabeth Bergner
1936	Actress	Claudette Colbert
1936	Actress	Katharine Hepburn
1936	Actress	Miriam Hopkins
1936	Actress	Merle Oberon
1936	Music (Song)	Gold Diggers of 1935
1936	Music (Song)	Top Hat
1936	Music (Song)	Roberta
1936	Cinematography	A Midsummer Night's Dream
1936	Cinematography	Barbary Coast
1936	Cinematography	The Crusades
1936	Cinematography	Les Miserables
1936	Sound Recording	Naughty Marietta
1936	Sound Recording	The Lives of a Bengal Lancer
1936	Sound Recording	Love Me Forever
1936	Actor	Victor McLaglen
1936	Actor	Clark Gable
1936	Actor	Charles Laughton
1936	Actor	Paul Muni
1936	Actor	Franchot Tone
1936	Writing (Screenplay)	The Informer
1936	Writing (Screenplay)	Captain Blood
1936	Writing (Screenplay)	The Lives of a Bengal Lancer
1936	Writing (Screenplay)	Mutiny on the Bounty
1936	Music (Scoring)	The Informer
1936	Music (Scoring)	Captain Blood
1936	Music (Scoring)	Mutiny on the Bounty
1936	Music (Scoring)	Peter Ibbetson
1936	$1,000 a Minute	Thanks a Million
1936	$1,000 a Minute	Bride of Frankenstein
1936	$1,000 a Minute	Captain Blood
1936	$1,000 a Minute	The Dark Angel
1936	$1,000 a Minute	I Dream Too Much
1936	Short Subject (Cartoon)	Three Orphan Kittens
1936	Short Subject (Cartoon)	The Calico Dragon
1936	Short Subject (Cartoon)	Who Killed Cock Robin?
1936	Art Direction	The Dark Angel
1936	Art Direction	Top Hat
1936	Art Direction	The Lives of a Bengal Lancer
1937	Dance Direction	The Great Ziegfeld
1937	Dance Direction	Dancing Pirate
1937	Dance Direction	Swing Time
1937	Dance Direction	Gold Diggers of 1937
1937	Dance Direction	Cain and Mabel
1937	Dance Direction	Born to Dance
1937	Dance Direction	One in a Million
1937	Film Editing	Anthony Adverse
1937	Film Editing	Come and Get It
1937	Film Editing	The Great Ziegfeld
1937	Film Editing	Lloyds of London
1937	Film Editing	A Tale of Two Cities
1937	Film Editing	Theodora Goes Wild
1937	Outstanding Production	The Great Ziegfeld
1937	Outstanding Production	A Tale of Two Cities
1937	Outstanding Production	Three Smart Girls
1937	Outstanding Production	Anthony Adverse
1937	Outstanding Production	Dodsworth
1937	Outstanding Production	Libeled Lady
1937	Outstanding Production	Mr. Deeds Goes to Town
1937	Outstanding Production	Romeo and Juliet
1937	Outstanding Production	San Francisco
1937	Outstanding Production	The Story of Louis Pasteur
1937	Short Subject (One-reel)	Bored of Education
1937	Short Subject (One-reel)	Moscow Moods
1937	Short Subject (One-reel)	Wanted, a Master
1937	Actress	Luise Rainer
1937	Actress	Irene Dunne
1937	Actress	Gladys George
1937	Actress	Carole Lombard
1937	Actress	Norma Shearer
1937	Assistant Director	The Charge of the Light Brigade
1937	Assistant Director	Anthony Adverse
1937	Assistant Director	The Garden of Allah
1937	Assistant Director	The Last of the Mohicans
1937	Assistant Director	San Francisco
1937	Writing (Original Story)	The Story of Louis Pasteur
1937	Writing (Original Story)	Fury
1937	Writing (Original Story)	The Great Ziegfeld
1937	Writing (Original Story)	San Francisco
1937	Writing (Original Story)	Three Smart Girls
1937	Directing	Mr. Deeds Goes to Town
1937	Directing	Dodsworth
1937	Directing	The Great Ziegfeld
1937	Directing	My Man Godfrey
1937	Directing	San Francisco
1937	Actor in a Supporting Role	Walter Brennan
1937	Actor in a Supporting Role	Basil Rathbone
1937	Actor in a Supporting Role	Akim Tamiroff
1937	Actor in a Supporting Role	Mischa Auer
1937	Actor in a Supporting Role	Stuart Erwin
1937	Music (Song)	Swing Time
1937	Music (Song)	Suzy
1937	Music (Song)	Born to Dance
1937	Music (Song)	Trail of the Lonesome Pine
1937	Music (Song)	Pennies from Heaven
1937	Music (Song)	Sing, Baby, Sing
1937	Cinematography	Anthony Adverse
1937	Cinematography	The General Died at Dawn
1937	Cinematography	The Gorgeous Hussy
1937	Short Subject (Color)	Give Me Liberty
1937	Short Subject (Color)	La Fiesta de Santa Barbara
1937	Short Subject (Color)	Popular Science J-6-2
1937	Special Award	The Garden of Allah
1937	Actor	Paul Muni
1937	Actor	Gary Cooper
1937	Actor	Walter Huston
1937	Actor	William Powell
1937	Actor	Spencer Tracy
1937	Short Subject (Two-reel)	The Public Pays
1937	Short Subject (Two-reel)	Double or Nothing
1937	Short Subject (Two-reel)	Dummy Ache
1937	Sound Recording	San Francisco
1937	Sound Recording	Dodsworth
1937	Sound Recording	General Spanky
1937	Sound Recording	Mr. Deeds Goes to Town
1937	Sound Recording	The Texas Rangers
1937	Sound Recording	That Girl from Paris
1937	Sound Recording	Three Smart Girls
1937	Sound Recording	Banjo on My Knee
1937	Sound Recording	The Charge of the Light Brigade
1937	Writing (Screenplay)	The Story of Louis Pasteur
1937	Writing (Screenplay)	After the Thin Man
1937	Writing (Screenplay)	Dodsworth
1937	Writing (Screenplay)	Mr. Deeds Goes to Town
1937	Writing (Screenplay)	My Man Godfrey
1937	Music (Scoring)	Anthony Adverse
1937	Music (Scoring)	The General Died at Dawn
1937	Music (Scoring)	Winterset
1937	Music (Scoring)	The Charge of the Light Brigade
1937	Music (Scoring)	The Garden of Allah
1937	Actress in a Supporting Role	Gale Sondergaard
1937	Actress in a Supporting Role	Beulah Bondi
1937	Actress in a Supporting Role	Alice Brady
1937	Actress in a Supporting Role	Bonita Granville
1937	Actress in a Supporting Role	Maria Ouspenskaya
1937	Short Subject (Cartoon)	The Country Cousin
1937	Short Subject (Cartoon)	Old Mill Pond
1937	Short Subject (Cartoon)	Sinbad the Sailor
1937	Art Direction	Dodsworth
1937	Art Direction	The Magnificent Brute
1937	Art Direction	Romeo and Juliet
1937	Art Direction	Winterset
1937	Art Direction	Anthony Adverse
1937	Art Direction	The Great Ziegfeld
1937	Art Direction	Lloyds of London
1938	Film Editing	Lost Horizon
1938	Film Editing	The Awful Truth
1938	Film Editing	Captains Courageous
1938	Film Editing	The Good Earth
1938	Film Editing	One Hundred Men and a Girl
1938	Writing (Screenplay)	The Life of Emile Zola
1938	Writing (Screenplay)	The Awful Truth
1938	Writing (Screenplay)	Captains Courageous
1938	Writing (Screenplay)	Stage Door
1938	Writing (Screenplay)	A Star Is Born
1938	Short Subject (One-reel)	The Private Life of the Gannets
1938	Short Subject (One-reel)	Romance of Radium
1938	Short Subject (One-reel)	A Night at the Movies
1938	Writing (Original Story)	A Star Is Born
1938	Writing (Original Story)	In Old Chicago
1938	Writing (Original Story)	The Life of Emile Zola
1938	Writing (Original Story)	One Hundred Men and a Girl
1938	Writing (Original Story)	Black Legion
1938	Actor	Spencer Tracy
1938	Actor	Charles Boyer
1938	Actor	Fredric March
1938	Actor	Robert Montgomery
1938	Actor	Paul Muni
1938	Cinematography	The Good Earth
1938	Cinematography	Dead End
1938	Cinematography	Wings over Honolulu
1938	Music (Scoring)	One Hundred Men and a Girl
1938	Music (Scoring)	Make a Wish
1938	Music (Scoring)	Maytime
1938	Music (Scoring)	Portia on Trial
1938	Music (Scoring)	The Prisoner of Zenda
1938	Music (Scoring)	Quality Street
1938	Music (Scoring)	Snow White and the Seven Dwarfs
1938	Music (Scoring)	Something to Sing About
1938	Music (Scoring)	Souls at Sea
1938	Music (Scoring)	Way Out West
1938	Music (Scoring)	The Hurricane
1938	Music (Scoring)	In Old Chicago
1938	Music (Scoring)	The Life of Emile Zola
1938	Music (Scoring)	Lost Horizon
1938	Short Subject (Two-reel)	Torture Money
1938	Short Subject (Two-reel)	Deep South
1938	Short Subject (Two-reel)	Should Wives Work?
1938	Actress in a Supporting Role	Alice Brady
1938	Actress in a Supporting Role	Andrea Leeds
1938	Actress in a Supporting Role	Anne Shirley
1938	Actress in a Supporting Role	Claire Trevor
1938	Actress in a Supporting Role	Dame May Whitty
1938	Irving G. Thalberg Memorial Award	
1938	Outstanding Production	The Life of Emile Zola
1938	Outstanding Production	Captains Courageous
1938	Outstanding Production	Dead End
1938	Outstanding Production	The Good Earth
1938	Outstanding Production	In Old Chicago
1938	Outstanding Production	Lost Horizon
1938	Outstanding Production	One Hundred Men and a Girl
1938	Outstanding Production	Stage Door
1938	Outstanding Production	A Star Is Born
1938	Outstanding Production	The Awful Truth
1938	Music (Song)	Waikiki Wedding
1938	Music (Song)	Mr. Dodd Takes the Air
1938	Music (Song)	Walter Wanger's Vogues of 1938
1938	Music (Song)	Shall We Dance
1938	Music (Song)	Artists and Models
1938	Short Subject (Cartoon)	The Old Mill
1938	Short Subject (Cartoon)	Educated Fish
1938	Short Subject (Cartoon)	The Little Match Girl
1938	Dance Direction	A Damsel in Distress
1938	Dance Direction	Waikiki Wedding
1938	Dance Direction	Varsity Show
1938	Dance Direction	Ready, Willing and Able
1938	Dance Direction	A Day at the Races
1938	Dance Direction	Ali Baba Goes to Town
1938	Dance Direction	Thin Ice
1938	Short Subject (Color)	Penny Wisdom
1938	Short Subject (Color)	The Man without a Country
1938	Short Subject (Color)	Popular Science J-7-1
1938	Actor in a Supporting Role	Joseph Schildkraut
1938	Actor in a Supporting Role	Ralph Bellamy
1938	Actor in a Supporting Role	Thomas Mitchell
1938	Actor in a Supporting Role	H. B. Warner
1938	Actor in a Supporting Role	Roland Young
1938	Sound Recording	The Hurricane
1938	Sound Recording	The Girl Said No
1938	Sound Recording	Hitting a New High
1938	Sound Recording	In Old Chicago
1938	Sound Recording	The Life of Emile Zola
1938	Sound Recording	Lost Horizon
1938	Sound Recording	Maytime
1938	Sound Recording	One Hundred Men and a Girl
1938	Sound Recording	Topper
1938	Sound Recording	Wells Fargo
1938	Art Direction	Lost Horizon
1938	Art Direction	Walter Wanger's Vogues of 1938
1938	Art Direction	Wee Willie Winkie
1938	Art Direction	You're a Sweetheart
1938	Art Direction	Conquest
1938	Art Direction	A Damsel in Distress
1938	Art Direction	Dead End
1938	Art Direction	Every Day's a Holiday
1938	Art Direction	The Life of Emile Zola
1938	Art Direction	Manhattan Merry-Go-Round
1938	Art Direction	The Prisoner of Zenda
1938	Art Direction	Souls at Sea
1938	Assistant Director	In Old Chicago
1938	Assistant Director	The Life of Emile Zola
1938	Assistant Director	Lost Horizon
1938	Assistant Director	Souls at Sea
1938	Assistant Director	A Star Is Born
1938	Directing	The Awful Truth
1938	Directing	The Good Earth
1938	Directing	The Life of Emile Zola
1938	Directing	Stage Door
1938	Directing	A Star Is Born
1938	Actress	Luise Rainer
1938	Actress	Barbara Stanwyck
1938	Actress	Irene Dunne
1938	Actress	Greta Garbo
1938	Actress	Janet Gaynor
1938	Special Award	A Star Is Born
1939	Film Editing	The Adventures of Robin Hood
1939	Film Editing	Alexander's Ragtime Band
1939	Film Editing	The Great Waltz
1939	Film Editing	Test Pilot
1939	Film Editing	You Can't Take It with You
1939	Outstanding Production	You Can't Take It with You
1939	Outstanding Production	The Adventures of Robin Hood
1939	Outstanding Production	Alexander's Ragtime Band
1939	Outstanding Production	Boys Town
1939	Outstanding Production	The Citadel
1939	Outstanding Production	Four Daughters
1939	Outstanding Production	Grand Illusion
1939	Outstanding Production	Jezebel
1939	Outstanding Production	Pygmalion
1939	Outstanding Production	Test Pilot
1939	Irving G. Thalberg Memorial Award	
1939	Irving G. Thalberg Memorial Award	
1939	Irving G. Thalberg Memorial Award	
1939	Irving G. Thalberg Memorial Award	
1939	Irving G. Thalberg Memorial Award	
1939	Irving G. Thalberg Memorial Award	
1939	Irving G. Thalberg Memorial Award	
1939	Short Subject (One-reel)	That Mothers Might Live
1939	Short Subject (One-reel)	Timber Toppers
1939	Short Subject (One-reel)	The Great Heart
1939	Actress	Bette Davis
1939	Actress	Fay Bainter
1939	Actress	Wendy Hiller
1939	Actress	Norma Shearer
1939	Actress	Margaret Sullavan
1939	Writing (Original Story)	Boys Town
1939	Writing (Original Story)	Angels with Dirty Faces
1939	Writing (Original Story)	Blockade
1939	Writing (Original Story)	Mad about Music
1939	Writing (Original Story)	Test Pilot
1939	Writing (Original Story)	Alexander's Ragtime Band
1939	Directing	You Can't Take It with You
1939	Directing	Angels with Dirty Faces
1939	Directing	Boys Town
1939	Directing	The Citadel
1939	Directing	Four Daughters
1939	Actor in a Supporting Role	Walter Brennan
1939	Actor in a Supporting Role	John Garfield
1939	Actor in a Supporting Role	Gene Lockhart
1939	Actor in a Supporting Role	Robert Morley
1939	Actor in a Supporting Role	Basil Rathbone
1939	Music (Song)	The Big Broadcast of 1938
1939	Music (Song)	Mannequin
1939	Music (Song)	Carefree
1939	Music (Song)	The Cowboy and the Lady
1939	Music (Song)	Under Western Stars
1939	Music (Song)	Going Places
1939	Music (Song)	Merrily We Live
1939	Music (Song)	The Lady Objects
1939	Music (Song)	That Certain Age
1939	Music (Song)	Alexander's Ragtime Band
1939	Cinematography	The Great Waltz
1939	Cinematography	Mad about Music
1939	Cinematography	Merrily We Live
1939	Cinematography	Suez
1939	Cinematography	Vivacious Lady
1939	Cinematography	You Can't Take It with You
1939	Cinematography	The Young in Heart
1939	Cinematography	Algiers
1939	Cinematography	Army Girl
1939	Cinematography	The Buccaneer
1939	Cinematography	Jezebel
1939	Special Award	Snow White and the Seven Dwarfs
1939	Special Award	Spawn of the North
1939	Special Award	Sweethearts
1939	Actor	Spencer Tracy
1939	Actor	Charles Boyer
1939	Actor	James Cagney
1939	Actor	Robert Donat
1939	Actor	Leslie Howard
1939	Short Subject (Two-reel)	Declaration of Independence
1939	Short Subject (Two-reel)	Swingtime in the Movies
1939	Short Subject (Two-reel)	They're Always Caught
1939	Sound Recording	The Cowboy and the Lady
1939	Sound Recording	Army Girl
1939	Sound Recording	Four Daughters
1939	Sound Recording	If I Were King
1939	Sound Recording	Merrily We Live
1939	Sound Recording	Suez
1939	Sound Recording	Sweethearts
1939	Sound Recording	That Certain Age
1939	Sound Recording	Vivacious Lady
1939	Sound Recording	You Can't Take It with You
1939	Writing (Screenplay)	Pygmalion
1939	Writing (Screenplay)	Boys Town
1939	Writing (Screenplay)	The Citadel
1939	Writing (Screenplay)	Four Daughters
1939	Writing (Screenplay)	You Can't Take It with You
1939	Music (Scoring)	Alexander's Ragtime Band
1939	Music (Scoring)	Mad about Music
1939	Music (Scoring)	Storm over Bengal
1939	Music (Scoring)	Sweethearts
1939	Music (Scoring)	There Goes My Heart
1939	Music (Scoring)	Tropic Holiday
1939	Music (Scoring)	The Young in Heart
1939	Music (Scoring)	Carefree
